fid,DN,ZS_Coastlinecount,ZS_Coastlinesum,ZS_Coastlinemean
"778","2",0.93789000009675,672.551482598031,717.089938616098
"779","2",0.93789000009675,1431.81368024558,1526.63284617372
"780","2",0.93789000009675,1150.2090574172,1226.37948725175
"781","2",3,432.085342407227,144.028447469076
"782","2",0.937890000094806,487.746706611172,520.046814191289
"783","2",0.93789000009675,730.04778136293,778.3938215437
"784","2",0.93789000009675,798.537646603857,851.41929919445
"785","2",0.93789000009675,1153.18597331888,1229.55354380569
"786","2",0.93789000009675,1183.59141548241,1261.97252914555
"788","2",0.93789000009675,1299.57370011659,1385.63552227076
"789","2",0.93789000009675,1975.05125732016,2105.84530927553
"790","2",0.93789000009675,2153.44191666905,2296.04955426212
"792","2",10,2267.1866607666,226.71866607666
"793","2",3,2147.36291503906,715.787638346354
"794","2",14,18226.8486328125,1301.91775948661
"795","2",5,1723.79748535156,344.759497070312
"796","2",3,58,19.3333333333333
"797","2",2,3644.47375488281,1822.23687744141
"798","2",1.87578000016045,2166.21670857933,1154.83516638094
"799","2",0.937890000081199,114.667889080566,122.261554202133
"800","2",3,251.431343078613,83.8104476928711
"802","2",4,2174.43579101562,543.608947753906
"803","2",0.937890000081199,582.711515792677,621.300489121568
"805","2",6,9710.02978515625,1618.33829752604
"806","2",0.937890000081199,2066.7021134422,2203.56557087001
"808","2",0.93789000009675,1063.93271632047,1134.38965786043
"809","2",0.93789000009675,55.7838556925594,59.4780365360596
"810","2",4,1216.49258422852,304.123146057129
"812","2",0.937890000094806,2029.64019059407,2164.0492919094
"814","2",0.93789000009675,589.833148163717,628.893738181313
"815","2",3,4378.86352539062,1459.62117513021
"816","2",0.937890000094806,1430.98476679249,1525.7490394906
"817","2",3,5136.04357910156,1712.01452636719
"818","2",0.937890000081199,12.5161057564389,13.3449613018107
"820","2",1.87578000017795,171.221324599566,91.2800672697878
"821","2",4,2620.92047119141,655.230117797852
"826","2",6,116,19.3333333333333
"827","2",1.8757800001935,1107.77064797151,590.565337010327
"828","2",4,4437.37426757812,1109.34356689453
"829","2",0.93789000009675,1257.40264809292,1340.67177170372
"831","2",0.93789000009675,2160.76138115152,2303.85373650281
"832","2",0.93789000009675,1621.47040970938,1728.84923556293
"835","2",7,538.326080322266,76.9037257603237
"837","2",0.93789000009675,94.0883979999849,100.319225058673
"839","2",0.937890000094806,1042.69255443463,1111.74290623552
"840","2",1.8757800001935,2134.41156106065,1137.87947458682
"841","2",4,5108.56066894531,1277.14016723633
"842","2",0.937890000094806,1609.63507084084,1716.23012365857
"848","2",0.937890000081199,1598.28708573608,1704.1306396248
"849","2",6,1258.91680908203,209.819468180339
"850","2",0.937890000081199,568.366017205826,606.004986892513
"851","2",0.937890000081199,1890.33261428781,2015.51633360431
"852","2",42,17705.6580505371,421.56328691755
"853","2",31,1562.62021636963,50.407103753859
"854","2",4,309.431343078613,77.3578357696533
"855","2",4,577.085342407227,144.271335601807
"857","2",2,1439.90716552734,719.953582763672
"858","2",0.93789000009675,1473.49235058136,1571.07160800239
"859","2",23,33169.9552001953,1442.17196522588
"861","2",0.93789000009675,517.422472898538,551.68780224244
"863","2",0.93789000009675,561.808281640623,599.012977622822
"864","2",3,3358.72973632812,1119.57657877604
"865","2",0.93789000009675,1837.69662565638,1959.39462566698
"866","2",0.93789000009675,1091.59776920929,1163.88677680398
"867","2",0.93789000009675,127.726344416576,136.18478116133
"870","2",0.93789000009675,894.571242054515,953.812538743599
"871","2",0.937890000094806,928.537436632457,990.028080626296
"872","2",2,3843.95715332031,1921.97857666016
"873","2",0.937890000081199,1821.4922316619,1942.11712621331
"874","2",0.937890000079256,1479.14051427555,1577.09381073533
"875","2",0.937890000081199,1057.97979174477,1128.04251207836
"879","2",8,3606.50347900391,450.812934875488
"881","2",0.937890000081199,520.585475574468,555.060268826192
"882","2",0.937890000079255,1037.53899531148,1106.24806237811
"884","2",19,44090.5070800781,2320.55300421464
"886","2",0.937890000094806,1880.3254791434,2004.84649474173
"887","2",2,3737.87744140625,1868.93872070312
"888","2",3,992.915222167969,330.971740722656
"889","2",0.937890000094806,467.130109829456,498.064922093461
"890","2",3,3342.72546386719,1114.24182128906
"891","2",5,10019.896484375,2003.979296875
"892","2",0.93789000009675,1708.78227693149,1821.94316684815
"893","2",0.937890000094806,1573.81242655878,1678.03519218639
"895","2",0.93789000009675,1063.00695988108,1133.40259494335
"897","2",20,742.623252868652,37.1311626434326
"899","2",0.937890000094806,370.418556613037,394.948828301393
"901","2",0.93789000009675,1009.93259619445,1076.81348142135
"902","2",0.93789000009675,1931.96490582371,2059.90564525095
"903","2",0.93789000009675,1562.20392135719,1665.65793557457
"904","2",0.93789000009675,1397.53195990064,1490.08088342607
"905","2",0.93789000009675,1326.90637355818,1414.77825056382
"906","2",0.937890000094806,1257.20685604266,1340.46301369625
"907","2",2,2268.99182128906,1134.49591064453
"910","2",4,1722.32086181641,430.580215454102
"911","2",0.937890000094806,1426.65232901897,1521.1296941803
"912","2",0.93789000009675,1635.00619983908,1743.28140791609
"915","2",0.937890000079255,277.716796531479,296.108068651986
"916","2",2,1946.60992431641,973.304962158203
"918","2",0.93789000009675,1194.2976657496,1273.38778068473
"920","2",0.93789000009675,915.234222767074,975.843886460738
"922","2",0.93789000009675,965.053776457827,1028.96264632129
"923","2",0.93789000009675,1031.3363130244,1099.634619111
"925","2",3,5001.76306152344,1667.25435384115
"927","2",2,3644.52758789062,1822.26379394531
"928","2",2,4023.97595214844,2011.98797607422
"933","2",2,1956.92938232422,978.464691162109
"935","2",0.93789000009675,1733.22696940607,1848.00666307059
"936","2",7,11589.6959228516,1655.67084612165
"938","2",0.937890000081199,1289.15745511833,1374.52948107637
"939","2",0.937890000079255,1059.87147180662,1130.05946509405
"942","2",0.937890000081199,701.231327678169,747.66905246613
"943","2",0.937890000079255,841.554769079956,897.285149653841
"945","2",0.937890000081199,957.969929920157,1021.40968539724
"946","2",2,3891.10424804688,1945.55212402344
"947","2",0.93789000009675,1347.57676078297,1436.81749527552
"948","2",0.937890000094806,1260.81766330146,1344.31293986929
"949","2",0.93789000009675,1058.67068043822,1128.7791535564
"950","2",2,651.878173828125,325.939086914062
"951","2",0.937890000094806,467.2303599716,498.171811112572
"952","2",2,1938.73687744141,969.368438720703
"954","2",2,3148.23889160156,1574.11944580078
"955","2",0.937890000094806,1058.68012554598,1128.78922415098
"958","2",0.93789000009675,430.518870581131,459.029172436768
"959","2",0.93789000009675,1796.79859766792,1915.78820275573
"960","2",0.93789000009675,1871.23047958231,1995.14919594972
"961","2",0.937890000079256,1531.55816039679,1632.98271680833
"962","2",2,3080.73620605469,1540.36810302734
"963","2",0.937890000081199,1058.69031294902,1128.80008621199
"964","2",29,8908.07543945312,307.175015153556
"965","2",2,390.751586914062,195.375793457031
"966","2",0.937890000081199,262.189625660341,279.552640115196
"967","2",0.937890000079256,1458.2536803829,1554.82378558218
"969","2",0.93789000009675,1058.40421590868,1128.49504291495
"970","2",2,673.436096191406,336.718048095703
"971","2",4,7710.94665527344,1927.73666381836
"973","2",2,339.581893920898,169.790946960449
"974","2",203,181547.138824463,894.320880908684
"975","2",0.93789000009675,1495.40525026779,1594.43564822477
"977","2",0.937890000094806,314.062462063809,334.86065746736
"978","2",0.93789000009675,1523.25267612914,1624.12721744769
"979","2",87,11727.0038146973,134.793147295371
"983","2",2,3458.875,1729.4375
"984","2",2,2319.53881835938,1159.76940917969
"985","2",2,2124.21667480469,1062.10833740234
"987","2",2,4036.50073242188,2018.25036621094
"989","2",0.937890000081199,1545.76598527231,1648.13142814027
"990","2",2,557.366790771484,278.683395385742
"991","2",2,3152.55444335938,1576.27722167969
"994","2",0.93789000009675,1757.76263209078,1874.16715383409
"995","2",0.93789000009675,213.106853540624,227.219453793771
"996","2",0.93789000009675,663.715013297208,707.668290768364
"997","2",0.93789000009675,1416.20026264777,1509.98545938402
"998","2",3,4807.09521484375,1602.36507161458
"1000","2",0.937890000094806,1536.30798690701,1638.04709161172
"1003","2",0.93789000009675,1473.94705551094,1571.55642491005
"1004","2",0.937890000094806,1087.51007959854,1159.52838764525
"1006","2",0.93789000009675,672.787339491618,717.341414688519
"1007","2",0.937890000094806,1378.74336798648,1470.04805238046
"1008","2",0.93789000009675,1535.69043435162,1637.38864279735
"1009","2",2,3383.62951660156,1691.81475830078
"1010","2",0.93789000009675,1764.44567684063,1881.29277064327
"1012","2",0.937890000079256,1471.22954530771,1568.65895273794
"1014","2",0.937890000079255,277.08421753762,295.433598304924
"1015","2",0.937890000081199,442.489633875938,471.792677006503
"1016","2",0.937890000081199,1341.84666108946,1430.70793053906
"1017","2",3,6032.85021972656,2010.95007324219
"1019","2",0.937890000094806,1778.66292892702,1896.45153349244
"1020","2",0.937890000094806,1650.61194971909,1759.92061921146
"1021","2",0.937890000094806,1375.50494813789,1466.59517427294
"1022","2",0.937890000094806,1319.73253614166,1407.12933927033
"1024","2",2,910.276763916016,455.138381958008
"1025","2",2,974.570251464844,487.285125732422
"1026","2",0.937890000094806,614.772354053816,655.484496040764
"1027","2",0.937890000094806,1592.17247567522,1697.61110099721
"1029","2",3,4614.00854492188,1538.00284830729
"1030","2",0.93789000009675,351.488931001549,374.765623863449
"1031","2",0.93789000009675,1284.13730163641,1369.17687735656
"1033","2",2,3055.54516601562,1527.77258300781
"1034","2",0.93789000009675,1108.60270588522,1182.01783340355
"1036","2",2,612.256256103516,306.128128051758
"1037","2",2,1352.0546875,676.02734375
"1040","2",0.937890000081199,358.512080373431,382.253868089426
"1041","2",0.937890000081199,388.40404861262,414.125375661317
"1042","2",0.937890000081199,1148.5767107451,1224.6390415141
"1045","2",2,3426.11767578125,1713.05883789062
"1047","2",2,4089.478515625,2044.7392578125
"1048","2",2,3904.31140136719,1952.15570068359
"1049","2",0.93789000009675,1524.35887239171,1625.30666947559
"1050","2",3,4322.41186523438,1440.80395507812
"1051","2",0.93789000009675,1100.26135025504,1173.12408719737
"1052","2",0.93789000009675,1050.57474383121,1120.14707878625
"1053","2",2,2181.24401855469,1090.62200927734
"1055","2",0.93789000009675,1598.78368760919,1704.66012799397
"1056","2",0.937890000094806,1524.35803436138,1625.30577595165
"1057","2",0.937890000094806,1330.26939928537,1418.36398634264
"1058","2",0.93789000009675,1087.46514227722,1159.48047443201
"1059","2",0.93789000009675,1041.16080799801,1110.10972277197
"1061","2",0.93789000009675,314.718734962217,335.560390802495
"1062","2",0.937890000094806,385.418702030679,410.942330115172
"1063","2",0.93789000009675,1826.12029304577,1947.05167221891
"1064","2",293,674373.049560547,2301.61450361961
"1065","2",0.937890000081199,1831.11213258815,1952.37408697141
"1066","2",0.937890000079256,1487.61418750823,1586.12863702835
"1067","2",0.937890000079256,1077.73148709549,1149.10222627857
"1068","2",0.937890000079255,989.326756535258,1054.84305883596
"1069","2",0.93789000009675,1598.7816002924,1704.65790244856
"1070","2",0.93789000009675,1341.43271594361,1430.26657263136
"1071","2",0.93789000009675,1114.34400390589,1188.13933807903
"1073","2",0.93789000009675,937.354943940694,999.429510757124
"1074","2",7,7996.64306640625,1142.37758091518
"1076","2",1.87578000019156,2224.14292748815,1185.71630322374
"1078","2",2,70.0121917724609,35.0060958862305
"1079","2",2,2001.96887207031,1000.98443603516
"1081","2",0.93789000009675,1672.72225962218,1783.49514276688
"1082","2",0.937890000079256,1366.73326039255,1457.24259804141
"1083","2",2,186.585372924805,93.2926864624023
"1087","2",0.937890000081199,2128.0146367536,2268.93840063266
"1088","2",0.93789000009675,1531.61715762049,1633.04562098167
"1089","2",0.93789000009675,1482.74086344904,1580.93258622662
"1090","2",1.87578000019156,2888.11084968323,1539.68527726508
"1091","2",1.8757800001935,2764.61028746292,1473.84570001691
"1092","2",0.93789000009675,1145.28929269619,1221.13392037238
"1093","2",8,2661.11807250977,332.639759063721
"1095","2",0.93789000009675,873.53156127411,931.379544705668
"1098","2",0.93789000009675,1568.65734062164,1672.53872038279
"1099","2",0.93789000009675,1441.19828268906,1536.63892624976
"1101","2",3,3880.33813476562,1293.44604492188
"1102","2",0.93789000009675,2083.09919584684,2221.04851915678
"1104","2",0.93789000009675,2156.14700480972,2298.93378177323
"1105","2",0.93789000009675,2229.59578954339,2377.24657402616
"1106","2",113,13581.3531494141,120.188965924018
"1109","2",2,3051.11804199219,1525.55902099609
"1110","2",8,9061.67712402344,1132.70964050293
"1111","2",5,574.192008972168,114.838401794434
"1112","2",0.93789000009675,572.917079765088,610.85743499343
"1114","2",0.93789000009675,1596.65139377252,1702.3866270115
"1117","2",22,44924.3494873047,2042.01588578658
"1118","2",0.937890000081199,1694.37116504478,1806.57770623217
"1119","2",2,2523.43090820312,1261.71545410156
"1120","2",17,12729.5599365234,748.797643324908
"1121","2",0.937890000081199,958.671739795889,1022.15797131102
"1122","2",3,3886.75231933594,1295.58410644531
"1124","2",2,3248.16174316406,1624.08087158203
"1125","2",0.937890000081199,1677.43393043812,1788.51883514367
"1127","2",0.93789000009675,1503.77696183957,1603.36176063765
"1128","2",5,5551.51794433594,1110.30358886719
"1130","2",12,12595.0443115234,1049.58702596029
"1131","2",0.93789000009675,1277.90837824828,1362.53545524151
"1135","2",0.93789000009675,2327.03324029303,2481.13663654904
"1136","2",3,5013.70397949219,1671.23465983073
"1137","2",0.93789000009675,1508.82473575629,1608.74381388077
"1138","2",0.937890000094806,1392.67430097523,1484.90153518478
"1140","2",2,2195.83972167969,1097.91986083984
"1141","2",4,960.119934082031,240.029983520508
"1142","2",6,750.165344238281,125.027557373047
"1143","2",5,2135.43881225586,427.087762451172
"1144","2",0.93789000009675,902.531657288139,962.300117492495
"1145","2",2,2646.68884277344,1323.34442138672
"1146","2",9,21333.5302734375,2370.39225260417
"1150","2",0.937890000079256,1561.72677571785,1665.14919189445
"1151","2",0.937890000081199,1383.13116961146,1474.72642793047
"1154","2",12,659.032135009766,54.9193445841471
"1159","2",0.937890000079256,1454.05945875985,1550.35180952668
"1160","2",63,125497.075561523,1992.01707240513
"1161","2",0.93789000009675,1630.35903093184,1738.32648899515
"1162","2",2,2923.302734375,1461.6513671875
"1164","2",0.937890000094806,228.536625795199,243.671033673562
"1169","2",0.93789000009675,1212.52102369911,1292.81794621334
"1170","2",11,15488.8486328125,1408.0771484375
"1172","2",0.93789000009675,1811.20587310053,1931.14957288562
"1173","2",2,3503.28576660156,1751.64288330078
"1174","2",0.93789000009675,1071.42091974679,1142.37375346391
"1175","2",2,2228.53796386719,1114.26898193359
"1177","2",0.93789000009675,117.8721986695,125.678063160222
"1178","2",2,918.745086669922,459.372543334961
"1179","2",0.93789000009675,626.869367452934,668.382611381151
"1180","2",0.937890000094806,1397.55115746651,1490.10135231769
"1181","2",0.937890000094806,173.675476583108,185.176808117745
"1182","2",0.937890000094806,347.052420231108,370.035313518671
"1184","2",95,588693.833496094,6196.77719469572
"1185","2",5,1192.47758483887,238.495516967773
"1186","2",3,70.0121917724609,23.337397257487
